s,XY,XZ,XW,XV,YX,YZ,YW,YV,ZX,ZY,ZW,ZV,WX,WY,WZ,WV,VX,VY,VZ,VW
0.013257113655901081,19201.802179479924,18285.0067171029,19602.0,16278.196091630369,18963.17395338143,19919.00064372754,11960.32658246427,15813.260901811123,18217.554591628428,21029.085701458258,18217.554591628428,19198.555000992434,19602.0,13727.696088457711,18285.0067171029,13581.444832937004,15438.944634427597,16188.75787744124,19304.79617841536,11372.77116380397
0.019306977288832496,18718.74518075937,17424.81150900634,19602.0,15000.096923290017,18380.82337755299,19742.465678033193,9453.448077004081,14330.422240350083,17539.65641748967,21864.26313993349,17539.65641748967,19012.000191019928,19602.0,11827.09832786976,17424.81150900634,11712.180650327227,13763.656871217208,14886.236433425294,19139.51667671153,9324.950081937877
0.02811768697974228,17796.311771071498,16007.397457075132,19602.0,13375.69981669734,17330.206146055716,19210.327642403987,7234.717950477029,12557.130384160322,16517.623882438238,23589.95925512034,16517.623882438238,18736.08576021918,19602.0,9788.351898512881,16007.397457075132,9757.688304919826,11825.125640864966,13250.527311177306,18867.571289729363,7606.056234768621
0.040949150623804234,16245.429569852076,13849.104742121737,19602.0,11468.834539888012,15629.554068767859,18077.505997743054,5590.801105074123,10686.042538532753,15041.224326903617,28203.6115367743,15041.224326903617,18323.762319155998,19602.0,7848.076552755316,13849.104742121737,7908.216201283034,9906.058954427484,11355.183418181856,18410.743498827887,6262.52757680387
0.05963623316594643,14066.207185696887,11014.471268533096,19602.0,9455.000166197324,13297.637463681773,16218.895507658051,4436.425551431202,8931.008988319149,13118.525096677595,45139.1249395303,13118.525096677595,17700.735128999244,19602.0,6157.814718776155,11014.471268533096,6281.148112639327,8248.096717679859,9376.639749063886,17636.863820152215,5211.559718498278
0.08685113737513521,11569.193391134884,7996.040737501515,19602.0,7552.466425297524,10664.119675712689,13846.106617214175,3577.5458330886245,7373.881215568061,10968.72054327692,142857.3950754917,10968.72054327692,16758.620030181093,19602.0,4760.517983967036,7996.040737501515,4920.107290225146,6890.693891076807,7516.707010073771,16350.273246941464,4369.832439449522
0.12648552168552957,9158.79928016919,5454.903578540346,19602.0,5910.029910365656,8141.344951160662,11396.440229526861,2890.6006891821735,5993.569613667201,8894.546889633904,1387005.8036436758,8894.546889633904,15379.644977732125,19602.0,3642.146137879971,5454.903578540346,3822.4878234420594,5755.104542383993,5900.004004846041,14349.126946138784,3678.1501288591476
0.18420699693267145,7067.604250774153,3727.3098233526907,19602.0,4567.024915996834,5963.465903238607,9187.646921026035,2316.216706150973,4775.518283320386,7079.267574027043,61359977.37744966,7079.267574027043,13536.374954114448,19602.0,2769.312065592612,3727.3098233526907,2960.214410201911,4767.4409697027595,4560.9512106001575,11625.402603986233,3093.9398414319367
0.2682695795279725,5357.484931596321,2699.987893818634,19602.0,3499.3775485853444,4194.824050533815,7326.033226989567,1829.752368161334,3730.9457049087246,5571.155007519567,22580973881.065994,5571.155007519567,11407.150951411844,19602.0,2104.9671293828137,2699.987893818634,2297.7179961111046,3888.841601921961,3485.730439606902,8588.451556048281,2586.4729633394186
0.3906939937054613,4010.8807422796795,2075.722503828686,19602.0,2667.868596464743,2821.5706794194925,5809.861756490541,1424.0906992184287,2868.795700661198,4355.305698344048,176577927198304.78,4355.305698344048,9297.437737521625,19602.0,1614.6351513263232,2075.722503828686,1802.323954741081,3109.9416766970107,2642.9290506001857,5907.646575733707,2135.9892647942993
0.5689866029018293,2982.83878831002,1644.0506390620071,19602.0,2034.7543740781564,1801.6601465745623,4602.381411600394,1097.3170576914513,2181.4043518832937,3396.1803474547837,1.1634457856344559e+20,3396.1803474547837,7422.52296190926,19602.0,1267.9948185229855,1644.0506390620071,1445.3306964722883,2437.7769842321104,1997.7155597002875,4012.1639349982283,1733.6056010142001
0.8286427728546842,2223.3164586852486,1318.9191138729032,19602.0,1566.7749378543688,1084.084110039713,3658.8086836978623,845.6436912768922,1649.4567647047622,2654.8232036998197,4.79682457264776e+28,2654.8232036998197,5852.18691080978,19602.0,1037.2810980833185,1318.9191138729032,1199.2035543673217,1880.0032988522232,1517.4466909338094,2866.1272487891233,1379.7181934967803
1.2067926406393288,1686.189889615544,1066.3965737449628,19602.0,1234.7953594404587,614.2345300622707,2936.098346981034,661.9780825766691,1250.4836179909103,2095.70084696732,2.2755080698018383e+41,2095.70084696732,4579.668172913285,19602.0,894.4241442364689,1066.3965737449628,1035.389672895565,1435.2405835492673,1173.2897288087242,2182.0769277340632,1079.4667062189517
1.7575106248547894,1331.606082553635,867.4966114856588,19602.0,1011.6011445457084,334.77486157178066,2396.2922823459426,536.687640341385,962.9955335190698,1688.60937887573,8.433155839963353e+59,1688.60937887573,3571.7004658211367,19602.0,810.6445275230254,867.4966114856588,926.9740104437742,1093.82954915216,939.4469614274475,1721.3052611394592,836.8584902427262
2.559547922699533,1123.7019681791894,709.5939681287513,19602.0,869.5896926629912,188.60275071703273,2006.3352117809825,457.8990955393027,766.9671421232418,1407.4462710011637,1.1094891196188785e+87,1407.4462710011637,2789.249278041857,19602.0,761.5326329825463,709.5939681287513,854.1446116801933,842.6263000035595,790.9313759980988,1378.1545505158854,651.6482577936871
3.727593720314938,1024.7680053165207,583.7446269879689,19602.0,781.8919795598848,125.19722853596892,1735.100478924855,411.83958845411024,642.4586721644954,1226.477910522543,3.873404032917283e+126,1226.477910522543,2195.812602543449,19602.0,732.072975046309,583.7446269879689,804.7802980291077,667.6968473170401,702.2135448978075,1112.7360789312731,519.6753153215005
5.428675439323859,991.761680977163,483.37035945912424,19602.0,727.3897939164923,105.08037526495391,1550.3244359894304,385.45630383760073,568.6873626765937,1116.8333887616286,1.5977883120665775e+184,1116.8333887616286,1760.1163441935862,19602.0,714.5913174509288,483.37035945912424,771.2836904740391,554.4814579417791,650.157831063452,904.1445048199859,433.6750984165012
7.9060432109076855,985.4978601503924,403.55518096550315,19602.0,693.0021815411353,101.3253400678203,1421.456548568128,369.7530924911791,526.2932910809358,1049.9362706324946,1.3259476652688027e+268,1049.9362706324946,1455.4573865094612,19602.0,704.7118092137816,403.55518096550315,748.6965756931089,487.03282033259995,618.8530584798295,738.7513253575578,383.2616919405333
11.513953993264458,984.9832663723846,340.6042180687787,19602.0,670.9703221952839,101.0177580193508,1327.4351492293226,359.907885494983,501.7006101146575,1006.4092226574651,inf,1006.4092226574651,1256.4025843239365,19602.0,699.6567528479587,340.6042180687787,733.8290003710738,449.30262920132793,599.4105313955383,607.0023678537193,356.15235356776446
16.768329368110066,984.9705101134653,291.75943385033077,19602.0,656.5311539115379,101.01013512617688,1257.6238295576468,353.40683258132145,487.53494491252826,977.3201599779527,inf,977.3201599779527,1134.754116017113,19602.0,697.6466154094908,291.75943385033077,724.4696677257302,428.671448658301,586.9472830157075,501.9093840783128,341.7861518145578
24.420530945486497,984.970453044379,255.01206765603732,19602.0,646.9624436292139,101.0101010229945,1206.3943620039054,348.8812139624979,479.6415150892486,958.4661054111536,inf,958.4661054111536,1061.158043744976,19602.0,697.506140081471,255.01206765603732,718.869899722032,417.4887848067099,578.8310044242149,418.2613372301545,333.8646805005107
35.564803062231285,984.9704530228738,228.90935566262004,19602.0,640.7364954727273,101.01010101021772,1170.0040062032092,345.6179827964321,475.35003410004333,947.0549682298866,inf,947.0549682298866,1013.8784543049115,19602.0,698.4070281841631,228.90935566262004,715.6632356221762,411.501704919376,573.6318410344616,352.14313910534787,329.36797285270626
51.79474679231202,984.9704530228736,212.15504371258655,19602.0,636.8338425320478,101.01010101022149,1145.8175439745467,343.2544157621456,473.04879141530154,940.8454041283126,inf,940.8454041283126,982.2817917562825,19602.0,699.6670100690137,212.15504371258655,713.8861058339813,408.31240207190217,570.4065027104781,300.62421969919006,326.7577419469969
75.43120063354607,984.9704530228736,203.03172276026206,19602.0,634.4586385344118,101.01010101027505,1131.824682609064,341.64477305596955,471.8519539404174,937.9271742657346,inf,937.9271742657346,961.6055497586301,19602.0,700.6375365251535,203.03172276026206,712.9344950113666,406.63530200603634,568.4544596204563,261.5571051213713,325.1466659849756
109.85411419875572,984.9704530228736,199.20760486394965,19602.0,633.0074959834781,101.01010101038584,1125.6379895425416,340.7472910969047,471.26456192888577,936.8193026161111,inf,936.8193026161111,948.8794950672907,19602.0,700.9197243770088,199.20760486394965,712.4852941499885,405.78441162897985,567.2748851484001,233.39875662650866,324.0980092690052
159.98587196060572,984.9704530228736,198.15767908309937,19602.0,632.0414289466976,0.0,1123.894601402144,340.40305263872983,471.0070460138674,936.5286690638193,nan,936.5286690638193,941.7809843925784,19602.0,700.5486838778802,198.15767908309937,712.3335929593155,405.3863102081899,566.4976627685413,214.86816359431725,nan
232.99518105153672,984.9704530228736,198.00824175008455,19602.0,631.3074055624663,0.0,1123.6447448745848,nan,470.9205405614838,936.4878509264553,nan,936.4878509264553,938.3317555259575,19602.0,699.7742293959856,198.00824175008455,712.3050136101383,405.23725169772314,565.8740185959713,204.36968595100976,nan
339.3221771895323,984.9704530228736,198.00011226332967,19602.0,630.7617276240109,0.0,1123.6311404512999,nan,470.90316771144,936.4856351324675,nan,936.4856351324675,936.9520810069795,19602.0,698.7888264336276,198.00011226332967,712.3027285014232,nan,565.3315812306403,199.6799815894465,nan
494.1713361323828,984.9704530228736,198.00000021530803,19602.0,630.4394815623846,0.0,1123.630952934604,nan,nan,936.4856045967015,nan,936.4856045967015,936.5549394564138,19602.0,nan,198.00000021530803,712.3026742032483,nan,564.9205023201301,198.2535672257677,nan
719.6856730011514,984.9704530228736,nan,19602.0,630.3103785807689,nan,1123.6309525743172,nan,nan,936.4856045380316,nan,936.4856045380316,936.4900863018755,19602.0,nan,nan,712.3026739747319,nan,nan,198.01644099438207,nan
1048.1131341546852,984.9704530228736,nan,19602.0,630.2807210859532,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856881686417,19602.0,nan,nan,712.302673974653,nan,nan,198.0003068731675,nan
1526.4179671752302,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856047918186,19602.0,nan,nan,nan,nan,nan,198.00000093127295,nan
2222.996482526191,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380798,19602.0,nan,nan,nan,nan,nan,198.00000000020052,nan
3237.45754281764,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,nan,nan,nan,nan
4714.8663634573895,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,nan,nan,nan,nan
6866.488450042998,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,nan,nan,nan,nan
10000.0,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,nan,nan,nan,nan
