s,XY,XZ,XW,YX,YZ,YW,ZX,ZY,ZW,WX,WY,WZ
0.0001,1036.4421086586465,1034.463130875736,1035.475503527924,1034.5087938081463,1036.4884705685254,1031.663046647994,1035.689250701553,1035.260904995186,1035.689250701553,1035.475503527924,1034.4812914487557,1034.463130875736
0.00014563484775012445,1036.8831861662472,1034.001327094013,1035.475503527924,1034.0676141544234,1036.9509327945784,1029.9291342724314,1035.7865067344255,1035.1626842794426,1035.7865067344255,1035.475503527924,1034.0266960250135,1034.001327094013
0.00021209508879201905,1037.5254977130446,1033.3290172061008,1035.475503527924,1033.4250568850164,1037.6246419460022,1027.4105869387135,1035.9278241547963,1035.0193349147198,1035.9278241547963,1035.475503527924,1033.363671784896,1033.3290172061008
0.00030888435964774815,1038.4608382173456,1032.3503751709811,1035.475503527924,1032.489222650772,1038.6062695823146,1023.7567914427458,1036.1329543278027,1034.8098844639114,1036.1329543278027,1035.475503527924,1032.3960334842996,1032.3503751709811
0.0004498432668969444,1039.8228032134862,1030.9261445298382,1035.475503527924,1031.1261956460594,1040.0368108826976,1018.4655467877836,1036.4302620811598,1034.5034350192418,1036.4302620811598,1035.475503527924,1030.9825379484723,1030.9261445298382
0.0006551285568595509,1041.8057815908476,1028.8541822385203,1035.475503527924,1029.1409450704994,1042.122163091769,1010.8234673186233,1036.8601687096238,1034.0541091963921,1036.8601687096238,1035.475503527924,1028.9152011869112,1028.8541822385203
0.0009540954763499944,1044.6924907565424,1025.841456496279,1035.475503527924,1026.249458472045,1045.163291523691,999.8300192397313,1037.4797518770563,1033.393354970468,1037.4797518770563,1035.475503527924,1025.8865733859377,1025.841456496279
0.0013894954943731374,1048.8934857567058,1021.464332765152,1035.475503527924,1022.0383017281579,1049.600620938781,984.1102159522475,1038.368198799685,1032.4176167761816,1038.368198799685,1035.475503527924,1021.4403414908384,1021.464332765152
0.0020235896477251557,1055.0037502329562,1015.1128302772146,1035.475503527924,1015.9065012881313,1056.0797054006018,961.8369759560686,1039.632457856086,1030.9683339837413,1039.632457856086,1035.475503527924,1014.8972926628845,1015.1128302772146
0.0029470517025518097,1063.8814665602622,1005.9147414846824,1035.475503527924,1006.9831569380399,1065.5479046885478,930.7210148950817,1041.4103599228301,1028.7985299741108,1041.4103599228301,1035.475503527924,1005.2476398656534,1005.9147414846824
0.004291934260128779,1076.7529877600655,992.6378154888723,1035.475503527924,994.0150875870639,1079.3954698923158,888.1985332141477,1043.8641289045815,1025.5158551842335,1043.8641289045815,1035.475503527924,991.0079613222267,992.6378154888723
0.0062505519252739694,1095.33680426603,973.5788853410625,1035.475503527924,975.2274531529545,1099.6547294856396,832.0531139620297,1047.1476824213596,1020.4845821991476,1047.1476824213596,1035.475503527924,970.0772468626132,973.5788853410625
0.009102981779915217,1121.9419982062986,946.4805921537087,1035.475503527924,948.194239767394,1129.254912516095,761.7339814229877,1051.3113057685528,1012.659912040667,1051.3113057685528,1035.475503527924,939.7307696602342,946.4805921537087
