s,XY,XZ,XW,XV,YX,YZ,YW,YV,ZX,ZY,ZW,ZV,WX,WY,WZ,WV,VX,VY,VZ,VW
0.12648552168552957,9158.79928016919,5454.903578540346,19602.0,10738.462138978915,8141.344951160662,11396.440229526861,3979.6524504364857,5993.569613667201,8894.546889633904,1387005.8036436758,8894.546889633904,15379.644977732125,19602.0,3623.4509763132432,5454.903578540346,10738.462138978915,11640.006760595246,5900.004004846041,14349.126946138784,11640.006760595246
0.18420699693267145,7067.604250774153,3727.3098233526907,19602.0,8208.33403231009,5963.465903238607,9187.646921026035,3114.5018586429355,4775.518283320386,7079.267574027043,61359977.37744966,7079.267574027043,13536.374954114448,19602.0,2753.3468861883466,3727.3098233526907,8208.33403231009,9222.96615887094,4560.9512106001575,11625.402603986233,9222.96615887094
0.2682695795279725,5357.484931596321,2699.987893818634,19602.0,6019.297468800422,4194.824050533815,7326.033226989567,2397.931225851997,3730.9457049087246,5571.155007519567,22580973881.065994,5571.155007519567,11407.150951411844,19602.0,2087.458867106902,2699.987893818634,6019.297468800422,7121.362352917835,3485.730439606902,8588.451556048281,7121.362352917835
0.3906939937054613,4010.8807422796795,2075.722503828686,19602.0,4239.100041397795,2821.5706794194925,5809.861756490541,1825.941629891879,2868.795700661198,4355.305698344048,176577927198304.78,4355.305698344048,9297.437737521625,19602.0,1591.8151022432571,2075.722503828686,4239.100041397795,5400.53007237067,2642.9290506001857,5907.646575733707,5400.53007237067
0.5689866029018293,2982.83878831002,1644.0506390620071,19602.0,2855.2092448018184,1801.6601465745623,4602.381411600394,1384.2314581027597,2181.4043518832937,3396.1803474547837,1.1634457856344559e+20,3396.1803474547837,7422.52296190926,19602.0,1236.6486044463795,1644.0506390620071,2855.2092448018184,4044.2364459957466,1997.7155597002875,4012.1639349982283,4044.2364459957466
0.8286427728546842,2223.3164586852486,1318.9191138729032,19602.0,1826.0166308167873,1084.084110039713,3658.8086836978623,1055.0477996977734,1649.4567647047622,2654.8232036998197,4.79682457264776e+28,2654.8232036998197,5852.18691080978,19602.0,995.1229548603255,1318.9191138729032,1826.0166308167873,3007.906224907509,1517.4466909338094,2866.1272487891233,3007.906224907509
1.2067926406393288,1686.189889615544,1066.3965737449628,19602.0,1100.652913581468,614.2345300622707,2936.098346981034,820.7145658624619,1250.4836179909103,2095.70084696732,2.2755080698018383e+41,2095.70084696732,4579.668172913285,19602.0,840.8981808235832,1066.3965737449628,1100.652913581468,2241.4758972471645,1173.2897288087242,2182.0769277340632,2241.4758972471645
1.7575106248547894,1331.606082553635,867.4966114856588,19602.0,624.5962814256426,334.77486157178066,2396.2922823459426,663.9460476865177,962.9955335190698,1688.60937887573,8.433155839963353e+59,1688.60937887573,3571.7004658211367,19602.0,747.3209026334144,867.4966114856588,624.5962814256426,1698.6551615346054,939.4469614274475,1721.3052611394592,1698.6551615346054
2.559547922699533,1123.7019681791894,709.5939681287513,19602.0,340.5667712119755,188.60275071703273,2006.3352117809825,566.8062343372787,766.9671421232418,1407.4462710011637,1.1094891196188785e+87,1407.4462710011637,2789.249278041857,19602.0,691.0766897824594,709.5939681287513,340.5667712119755,1339.4250407573104,790.9313759980988,1378.1545505158854,1339.4250407573104
3.727593720314938,1024.7680053165207,583.7446269879689,19602.0,191.37571919261245,125.19722853596892,1735.100478924855,510.5565237084584,642.4586721644954,1226.477910522543,3.873404032917283e+126,1226.477910522543,2195.812602543449,19602.0,656.5520601766017,583.7446269879689,191.37571919261245,1127.8791645466663,702.2135448978075,1112.7360789312731,1127.8791645466663
5.428675439323859,991.761680977163,483.37035945912424,19602.0,126.23352378705282,105.08037526495391,1550.3244359894304,478.83998554975744,568.6873626765937,1116.8333887616286,1.5977883120665775e+184,1116.8333887616286,1760.1163441935862,19602.0,634.8293804697521,483.37035945912424,126.23352378705282,1026.444476568773,650.157831063452,904.1445048199859,1026.444476568773
7.9060432109076855,985.4978601503924,403.55518096550315,19602.0,105.32915318824766,101.3253400678203,1421.456548568128,460.9948368029054,526.2932910809358,1049.9362706324946,1.3259476652688027e+268,1049.9362706324946,1455.4573865094612,19602.0,620.7749191317082,403.55518096550315,105.32915318824766,992.1754768497174,618.8530584798295,738.7513253575578,992.1754768497174
11.513953993264458,984.9832663723846,340.6042180687787,19602.0,101.35361466035552,101.0177580193508,1327.4351492293226,451.11766514208693,501.7006101146575,1006.4092226574651,inf,1006.4092226574651,1256.4025843239365,19602.0,611.5466007051599,340.6042180687787,101.35361466035552,985.5451527804195,599.4105313955383,607.0023678537193,985.5451527804195
16.768329368110066,984.9705101134653,291.75943385033077,19602.0,101.01877782160929,101.01013512617688,1257.6238295576468,445.7544885839788,487.53494491252826,977.3201599779527,inf,977.3201599779527,1134.754116017113,19602.0,605.5825920798865,291.75943385033077,101.01877782160929,984.9849729133884,586.9472830157075,501.9093840783128,984.9849729133884
24.420530945486497,984.970453044379,255.01206765603732,19602.0,101.01014193982455,101.0101010229945,1206.3943620039054,442.8686260444717,479.6415150892486,958.4661054111536,inf,958.4661054111536,1061.158043744976,19602.0,601.8560664615268,255.01206765603732,101.01014193982455,984.9705215156434,578.8310044242149,418.2613372301545,984.9705215156434
35.564803062231285,984.9704530228738,228.90935566262004,19602.0,101.01010102685478,101.01010101021772,1170.0040062032092,441.3471703698617,475.35003410004333,947.0549682298866,inf,947.0549682298866,1013.8784543049115,19602.0,599.5900360017642,228.90935566262004,101.01010102685478,984.9704530509098,573.6318410344616,352.14313910534787,984.9704530509098
51.79474679231202,984.9704530228736,212.15504371258655,19602.0,101.0101010101012,101.01010101022149,1145.8175439745467,440.58007110081587,473.04879141530154,940.8454041283126,inf,940.8454041283126,982.2817917562825,19602.0,598.2168218302799,212.15504371258655,101.0101010101012,984.9704530228739,570.4065027104781,300.62421969919006,984.9704530228739
75.43120063354607,984.9704530228736,203.03172276026206,19602.0,101.010101010101,101.01010101027505,1131.824682609064,440.22483185027966,471.8519539404174,937.9271742657346,inf,937.9271742657346,961.6055497586301,19602.0,597.3233042720078,203.03172276026206,101.010101010101,984.9704530228736,568.4544596204563,261.5571051213713,984.9704530228736
109.85411419875572,984.9704530228736,199.20760486394965,19602.0,101.01010101010101,101.01010101038584,1125.6379895425416,440.0920165722113,471.26456192888577,936.8193026161111,inf,936.8193026161111,948.8794950672907,19602.0,596.6380953640851,199.20760486394965,101.01010101010101,984.9704530228736,567.2748851484001,233.39875662650866,984.9704530228736
159.98587196060572,984.9704530228736,198.15767908309937,19602.0,101.01010101010101,0.0,1123.894601402144,440.0602602787963,471.0070460138674,936.5286690638193,nan,936.5286690638193,941.7809843925784,19602.0,596.0801730286487,198.15767908309937,101.01010101010101,984.9704530228736,566.4976627685413,214.86816359431725,984.9704530228736
232.99518105153672,984.9704530228736,198.00824175008455,19602.0,0.0,0.0,1123.6447448745848,nan,470.9205405614838,936.4878509264553,nan,936.4878509264553,938.3317555259575,19602.0,595.6918603024336,198.00824175008455,0.0,984.9704530228736,565.8740185959713,204.36968595100976,984.9704530228736
339.3221771895323,984.9704530228736,198.00011226332967,19602.0,0.0,0.0,1123.6311404512999,nan,470.90316771144,936.4856351324675,nan,936.4856351324675,936.9520810069795,19602.0,595.4942459747375,198.00011226332967,0.0,984.9704530228736,565.3315812306403,199.6799815894465,984.9704530228736
494.1713361323828,984.9704530228736,198.00000021530803,19602.0,0.0,0.0,1123.630952934604,nan,nan,936.4856045967015,nan,936.4856045967015,936.5549394564138,19602.0,nan,198.00000021530803,0.0,984.9704530228736,564.9205023201301,198.2535672257677,984.9704530228736
719.6856730011514,984.9704530228736,nan,19602.0,0.0,nan,1123.6309525743172,nan,nan,936.4856045380316,nan,936.4856045380316,936.4900863018755,19602.0,nan,nan,0.0,984.9704530228736,nan,198.01644099438207,984.9704530228736
1048.1131341546852,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856881686417,19602.0,nan,nan,nan,984.9704530228736,nan,198.0003068731675,984.9704530228736
1526.4179671752302,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856047918186,19602.0,nan,nan,nan,984.9704530228736,nan,198.00000093127295,984.9704530228736
2222.996482526191,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380798,19602.0,nan,nan,nan,984.9704530228736,nan,198.00000000020052,984.9704530228736
3237.45754281764,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,984.9704530228736,nan,nan,984.9704530228736
4714.8663634573895,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,984.9704530228736,nan,nan,984.9704530228736
6866.488450042998,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,984.9704530228736,nan,nan,984.9704530228736
10000.0,984.9704530228736,nan,19602.0,nan,nan,1123.6309525742774,nan,nan,936.4856045380251,nan,936.4856045380251,936.4856045380251,19602.0,nan,nan,nan,984.9704530228736,nan,nan,984.9704530228736
