s,X,Y,R,O
0.0001,0.3330468911621851,0.061669456615787516,0.36039521131515306,0.24488844090687426
0.00014563484775012445,0.332966552966677,0.0625269132424223,0.3725599369233412,0.2319465968675595
0.00021209508879201905,0.33290387187434517,0.07539164174075963,0.3899086511961934,0.20179583518870176
0.00030888435964774815,0.3329206774101114,0.06695575651024605,0.4141000717125152,0.18602349436712734
0.0004498432668969444,0.33314566079777896,0.06897575657009075,0.44633039333784796,0.1515481892942824
0.0006551285568595509,0.3337949673851244,0.07050006565503801,0.48563493003783276,0.1100700369220048
0.0009540954763499944,0.33512090147765927,0.07383319113200049,0.5265318471154202,0.06451406027492007
0.0013894954943731374,0.3372550363543925,0.06371867188380972,0.5596956258886294,0.039330665873168344
0.0020235896477251557,0.3401728832367369,0.05381135687017119,0.5792340579829688,0.026781701910123152
0.0029470517025518097,0.3439811267612742,0.0513639678939951,0.5876403302604655,0.01701457508426531
0.004291934260128779,0.34901569194848236,0.04596931193207893,0.589787428205399,0.0152275679140398
0.0062505519252739694,0.3555011199234361,0.04476441473401471,0.5877117065103807,0.012022758832168504
0.009102981779915217,0.3632106071274834,0.042696217921865016,0.5819863801110003,0.012106794839651143
0.013257113655901081,0.371145130294305,0.04310617419872834,0.5735256548549512,0.012223040652015465
0.019306977288832496,0.3773558924110647,0.0461619838459631,0.5640840079116318,0.012398115831340336
0.02811768697974228,0.3796580958061039,0.04858471871760424,0.555663250788952,0.016093934687340036
0.040949150623804234,0.3774928910753746,0.052761136883598486,0.548784550030002,0.02096142201102499
0.05963623316594643,0.3727261821436634,0.05709606386936237,0.5417612662466651,0.028416487740309075
0.08685113737513521,0.36739721809573106,0.06475394883333888,0.5328744058908996,0.034974427180030465
0.12648552168552957,0.36196219055612716,0.06622483631770718,0.5219261377419678,0.04988683538419784
0.18420699693267145,0.3563061025541059,0.07181413392408377,0.5091299176389944,0.06274984588281594
0.2682695795279725,0.35053359058561223,0.07133463566740439,0.4944230603748789,0.08370871337210459
0.3906939937054613,0.34489251369785856,0.07779638546617879,0.4776435776064433,0.09966752322951927
0.5689866029018293,0.33968290931945555,0.07635621931168535,0.45863235688517384,0.12532851448368526
0.8286427728546842,0.33518845556851873,0.07820658915033551,0.43728164162326016,0.14932331365788556
1.2067926406393288,0.33158887053294867,0.06741143501016514,0.413710186362471,0.18728950809441522
1.7575106248547894,0.3290642547560457,0.07334264954769923,0.3888946635844649,0.2086984321117901
2.559547922699533,0.3282146927733453,0.07295517497894566,0.3656756586989393,0.23315447354876973
3.727593720314938,0.32947418838429643,0.07074783158472203,0.34800436527908557,0.2517736147518959
5.428675439323859,0.33163534288488095,0.05678206022652216,0.33796049601739214,0.27362210087120475
7.9060432109076855,0.33295777819738687,0.05720432469880393,0.334180982920652,0.27565691418315724
11.513953993264458,0.33329978079320993,0.05727928725321857,0.33340278727712497,0.2760181446764465
16.768329368110066,0.3333324529841551,0.05728530404580784,0.33333510449832837,0.2760471384717087
24.420530945486497,0.3333333291444444,0.05728545641829441,0.3333333417111113,0.27604787272614983
35.564803062231285,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
51.79474679231202,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
75.43120063354607,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
109.85411419875572,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
159.98587196060572,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
232.99518105153672,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
339.3221771895323,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
494.1713361323828,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
719.6856730011514,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
1048.1131341546852,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
1526.4179671752302,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
2222.996482526191,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
3237.45754281764,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
4714.8663634573895,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
6866.488450042998,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
10000.0,0.3333333333333335,0.05728545713818167,0.33333333333333337,0.2760478761951516
