alpha,X_{cj},X_{rj},Y_{cj},Y_{rj},Z,T,U,V,W
0.19,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.2,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.21,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.22,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.23,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.24,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.25,0.05006631394947639,0.06395778387928903,0.19343889824900848,0.3175032110883992,0.17031403644580242,0.014216373412557284,0.0639577838792898,0.02833859865681907,0.09820700043935815
0.26,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.27,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.28,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.29,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.3,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.31,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.32,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.33,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.34,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.35,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.36,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.37,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.38,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.39,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.4,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.41,0.04737613425305975,0.06044016954162196,0.2397516563775338,0.2407565821689617,0.1601694128488318,0.013369586147138646,0.11855571717779813,0.026650631988666726,0.09293010949638751
0.42,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.43,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.44,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.45,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.46,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.47,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.48,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.49,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.5,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.51,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.52,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.53,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.54,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.55,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.56,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.57,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.58,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.59,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.6,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.61,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.62,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.63,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.64,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.65,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.66,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.67,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.68,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.69,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.7,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.71,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.72,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.73,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.74,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.75,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.76,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.77,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.78,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.79,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.8,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.81,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.82,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.83,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.84,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.85,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.86,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.87,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.88,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.89,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.9,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.91,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.92,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.93,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.94,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.95,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.96,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.97,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.98,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
0.99,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.0,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.01,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.02,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.03,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.04,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.05,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.06,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.07,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.08,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.09,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.1,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.11,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.12,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.13,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.14,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.15,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.16,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.17,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.18,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.19,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.2,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.21,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.22,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.23,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.24,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.25,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.26,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.27,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.28,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.29,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.3,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.31,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.32,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.33,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.34,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.35,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.36,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.37,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.38,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.39,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.4,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.41,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.42,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.43,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.44,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.45,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.46,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.47,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.48,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.49,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.5,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.51,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.52,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.53,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.54,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.55,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.56,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.57,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.58,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.59,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.6,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.61,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
1.62,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
