alpha,X,Y_{cj},Y_{rj},Z,T,V
0.31,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.32,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.33,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.34,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.35,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.36,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.37,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.38,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.39,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.4,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.41,0.13579037590302412,0.18598280502356435,0.2584888491946308,0.29631443614546366,0.04946736867882949,0.07395616505448767
0.42,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.43,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.44,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.45,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.46,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.47,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.48,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.49,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.5,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.51,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.52,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.53,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.54,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.55,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.56,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.57,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.58,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.59,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.6,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.61,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.62,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.63,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.64,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.65,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.66,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.67,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.68,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.69,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.7,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.71,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.72,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.73,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.74,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.75,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.76,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.77,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.78,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.79,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.8,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.81,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.82,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.83,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.84,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.85,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.86,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.87,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.88,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.89,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.9,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.91,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.92,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.93,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.94,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.95,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.96,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.97,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.98,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
0.99,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.0,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.01,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.02,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.03,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.04,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.05,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.06,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.07,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.08,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.09,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.1,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.11,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.12,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.13,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.14,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.15,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.16,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.17,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.18,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.19,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.2,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.21,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.22,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.23,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.24,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.25,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.26,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.27,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.28,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.29,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.3,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.31,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.32,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.33,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.34,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.35,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.36,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.37,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.38,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.39,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.4,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.41,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.42,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.43,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.44,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.45,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.46,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.47,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.48,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.49,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.5,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.51,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.52,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.53,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.54,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.55,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.56,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.57,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.58,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.59,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.6,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.61,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.62,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.63,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.64,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.65,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.66,0.14285714285714304,0.21428571428571427,0.21428571428571427,0.2857142857142856,0.07142857142857134,0.07142857142857134
1.67,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.68,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.69,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.7,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.71,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.72,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.73,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.74,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.75,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.76,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.77,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.78,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.79,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.8,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.81,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.82,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.83,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.84,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.85,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.86,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.87,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.88,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.89,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.9,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.91,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.92,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.93,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.94,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.95,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.96,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.97,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.98,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
1.99,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
2.0,0.15902346145748483,0.2790329815182667,0.11316423020239288,0.26146480781377274,0.12166820757394053,0.06564631143414228
