alpha,X,Y_{cj},Y_{rj},Z,T,U,V,W
1.8,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.81,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.82,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.83,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.84,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.85,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.86,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.87,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.88,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.89,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.9,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.91,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.92,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.93,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.94,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.95,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.96,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.97,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.98,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
1.99,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
2.0,0.007204764372261261,0.007169272922150235,0.003620127911185261,0.004315760333334064,0.0019220069664460627,0.4875223891897791,0.0007232891150594762,0.4875223891897845
