alpha,X,Y_{cj},Y_{rj},T,U,V,W
1.75,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.76,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.77,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.78,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.79,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.8,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.81,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.82,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.83,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.84,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.85,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.86,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.87,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.88,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.89,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.9,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.91,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.92,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.93,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.94,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.95,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.96,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.97,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.98,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
1.99,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
2.0,0.004149377593360431,0.42323651452272887,0.00829875518671993,0.002757091954969427,0.2807745504841423,9.159773936825073e-06,0.28077455048414224
