alpha,X_{cj},X_{rj},Y_{cj},Y_{rj},Z,T,U,V,W
1.36,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.37,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.38,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.39,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.4,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.41,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.42,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.43,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.44,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.45,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.46,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.47,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.48,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.49,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.5,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.51,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.52,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.53,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.54,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.55,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.56,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.57,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.58,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.59,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.6,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.61,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.62,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.63,9.111573528663226e-16,9.617772058033406e-16,1.6704551469215912e-15,9.95523774428019e-16,5.061985293701793e-16,0.49999999999985767,1.5493049655589951e-13,0.49999999999985767,1.2471044435249983e-13
1.64,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.65,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.66,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.67,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.68,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.69,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.7,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.71,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.72,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.73,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.74,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.75,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.76,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.77,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.78,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.79,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.8,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.81,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.82,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.83,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.84,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.85,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.86,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.87,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.88,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.89,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.9,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.91,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.92,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.93,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.94,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.95,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.96,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.97,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.98,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
1.99,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
2.0,2.1363965943738607e-16,1.6633373484767918e-15,2.3347762781371483e-15,9.155985404459405e-16,1.4039177620171086e-15,0.49999999999999606,3.056573127522031e-14,0.49999999999990585,6.110094259909242e-14
