s,X,Y,Z
0.0001,0.49873762962535867,0.5012623703746413,0
0.00012045035402587823,0.49847947341623927,0.5015205265837607,0
0.000145082877849594,0.49816852559216523,0.5018314744078347,0
0.0001747528400007683,0.49779399175818695,0.502206008241813,0
0.00021049041445120198,0.4973428712810352,0.5026571287189648,0
0.00025353644939701115,0.49679950704257225,0.5032004929574276,0
0.0003053855508833416,0.4961450438164515,0.5038549561835484,0
0.0003678379771828634,0.49535677710415554,0.5046432228958445,0
0.0004430621457583882,0.49440737094257264,0.5055926290574273,0
0.0005336699231206312,0.4932639194824383,0.5067360805175616,0
0.0006428073117284319,0.49188682317237364,0.5081131768276264,0
0.000774263682681127,0.4902284464914187,0.5097715535085813,0
0.0009326033468832199,0.48823152102132056,0.5117684789786795,0
0.0011233240329780276,0.485827256517762,0.5141727434822381,0
0.0013530477745798076,0.4829331258805921,0.5170668741194078,0
0.0016297508346206436,0.4794503017445247,0.5205496982554753,0
0.0019630406500402726,0.47526075016353136,0.5247392498364687,0
0.002364489412645407,0.47022404309422117,0.5297759569057789,0
0.002848035868435802,0.46417405695430103,0.535825943045699,0
0.003430469286314919,0.4569159128546882,0.5430840871453118,0
0.0041320124001153384,0.4482238357435124,0.5517761642564876,0
0.004977023564332114,0.4378411339515856,0.5621588660484145,0
0.005994842503189409,0.4254843042963802,0.5745156957036199,0
0.007220809018385471,0.4108543881612805,0.5891456118387195,0
0.008697490026177835,0.3936600106746089,0.606339989325391,0
0.010476157527896652,0.3736574621284871,0.626342537871513,0
0.012618568830660211,0.35071231037100997,0.6492876896289901,0
0.015199110829529346,0.324881815490094,0.6751181845099061,0
0.018307382802953697,0.2965050090896164,0.7034949909103836,0
0.022051307399030457,0.2662681528981522,0.7337318471018478,0
0.026560877829466867,0.23519738852577177,0.7648026114742282,0
0.03199267137797385,0.20453882371065657,0.7954611762893433,0
0.03853528593710531,0.175534809308948,0.824465190691052,0
0.04641588833612782,0.14917381904515833,0.8508261809548416,0
0.055908101825122285,0.12602316085054457,0.8739768391494553,0
0.06734150657750829,0.10621053623477769,0.8937894637652224,0
0.08111308307896872,0.0895338805472791,0.9104661194527208,0
0.09770099572992257,0.07561948313276126,0.9243805168672387,0
0.1176811952434999,0.06405233433028992,0.9359476656697101,0
0.14174741629268062,0.054447854818535805,0.9455521451814641,0
0.1707352647470692,0.046475632367011424,0.9535243676329885,0
0.20565123083486536,0.03985923777131449,0.9601407622286856,0
0.24770763559917114,0.03436897342879019,0.9656310265712097,0
0.298364724028334,0.0298142161186649,0.970185783881335,0
0.3593813663804629,0.026036825863688183,0.9739631741363117,0
0.43287612810830617,0.022905658448530142,0.9770943415514699,0
0.521400828799969,0.020312015692322046,0.9796879843076779,0
0.6280291441834259,0.018165878097756293,0.9818341219022437,0
0.7564633275546291,0.016392791897375126,0.9836072081026248,0
0.9111627561154896,0.014931308435925508,0.9850686915640746,0
1.0974987654930568,0.013730901881134377,0.9862690981188655,0
1.3219411484660315,0.012750332865383887,0.9872496671346161,0
1.592282793341094,0.011956478162465678,0.9880435218375343,0
1.9179102616724888,0.011323571844836799,0.9886764281551632,0
2.310129700083163,0.010832311773200903,0.989167688226799,0
2.782559402207126,0.010467672166335021,0.989532327833665,0
3.351602650938848,0.010214928193355254,0.9897850718066448,0
4.037017258596558,0.010055695713411927,0.989944304286588,0
4.862601580065354,0.009967047689353503,0.9900329523106465,0
5.857020818056673,0.009924700096685965,0.9900752999033139,0
7.054802310718645,0.009907892081892748,0.9900921079181072,0
8.497534359086455,0.009902551146425673,0.9900974488535742,0
10.235310218990268,0.009901250618320694,0.9900987493816794,0
12.328467394420684,0.009901020246189678,0.9900989797538103,0
14.849682622544666,0.009900992343495535,0.9900990076565045,0
17.886495290574352,0.009900990197248107,0.990099009802752,0
21.544346900318867,0.009900990101277454,0.9900990098987225,0
25.950242113997373,0.009900990099034118,0.9900990099009659,0
31.257158496882415,0.009900990099010003,0.99009900990099,0
37.649358067924716,0.009900990099009901,0.99009900990099,0
45.34878508128591,0.009900990099009901,0.99009900990099,0
54.62277217684348,0.009900990099009901,0.99009900990099,0
65.79332246575683,0.009900990099009901,0.99009900990099,0
79.24828983539186,0.009900990099009901,0.99009900990099,0
95.45484566618347,0.009900990099009901,0.99009900990099,0
114.9756995397738,0.009900990099009901,0.99009900990099,0
138.48863713938746,0.009900990099009901,0.99009900990099,0
166.81005372000593,0.009900990099009901,0.99009900990099,0
200.923300256505,0.009900990099009901,0.99009900990099,0
242.01282647943833,0.009900990099009901,0.99009900990099,0
291.5053062825182,0.009900990099009901,0.99009900990099,0
351.11917342151344,0.009900990099009901,0.99009900990099,0
422.9242874389508,0.009900990099009901,0.99009900990099,0
509.4138014816386,0.009900990099009901,0.99009900990099,0
613.5907273413176,0.009900990099009901,0.99009900990099,0
739.072203352579,0.009900990099009901,0.99009900990099,0
890.2150854450392,0.009900990099009901,0.99009900990099,0
1072.2672220103254,0.009900990099009901,0.99009900990099,0
1291.5496650148852,0.009900990099009901,0.99009900990099,0
1555.6761439304755,0.009900990099009901,0.99009900990099,0
1873.8174228603868,0.009900990099009901,0.99009900990099,0
2257.0197196339213,0.009900990099009901,0.99009900990099,0
2718.5882427329457,0.009900990099009901,0.99009900990099,0
3274.5491628777318,0.009900990099009901,0.99009900990099,0
3944.206059437664,0.009900990099009901,0.99009900990099,0
4750.810162102803,0.009900990099009901,0.99009900990099,0
5722.3676593502205,0.009900990099009901,0.99009900990099,0
6892.61210434971,0.009900990099009901,0.99009900990099,0
8302.175681319752,0.009900990099009901,0.99009900990099,0
10000.0,0.009900990099009901,0.99009900990099,0
